timestamp,open,high,low,close,volume
20250604 13:00,325.0,325.0,325.0,325.0,1
20250604 13:01,325.0,325.0,325.0,325.0,2
20250604 13:02,325.0,325.0,325.0,325.0,5
20250604 13:03,325.0,326.0,325.0,326.0,3
20250604 13:05,324.65,325.05,324.65,325.05,5
20250604 13:06,327.55,327.55,327.45,327.45,2
20250604 13:07,323.85,325.95,323.85,325.95,5
20250604 13:08,326.95,326.95,326.95,326.95,3
20250604 13:09,324.65,324.65,324.65,324.65,1
20250604 13:10,321.7,321.7,321.7,321.7,1
20250604 13:11,321.7,321.7,321.7,321.7,1
20250604 13:12,320.35,320.4,320.35,320.4,3
20250604 13:13,319.05,319.05,319.05,319.05,2
20250604 13:16,316.7,316.7,316.65,316.65,2
20250604 13:20,319.6,319.6,319.55,319.55,3
20250604 13:23,316.0,316.0,314.6,314.6,4
20250604 13:25,321.75,321.75,321.75,321.75,2
20250604 13:26,321.95,322.0,321.95,322.0,13
20250604 13:29,323.0,323.0,323.0,323.0,1
20250604 13:31,322.0,322.0,322.0,322.0,1
20250604 13:36,321.45,321.45,321.45,321.45,1
20250604 13:39,322.75,322.75,322.75,322.75,1
20250604 13:40,318.85,320.75,318.85,320.75,2
20250604 13:41,318.35,318.35,318.35,318.35,1
20250604 13:42,322.05,322.05,322.05,322.05,1
20250604 13:43,319.75,319.75,319.75,319.75,1
20250604 13:48,321.75,322.15,321.75,322.05,4
20250604 13:49,322.95,322.95,322.95,322.95,1
20250604 13:51,323.0,323.0,323.0,323.0,2
20250604 13:54,326.0,328.1,326.0,328.1,5
20250604 14:02,324.6,325.8,324.1,325.6,42
20250604 14:07,328.45,328.7,328.4,328.7,6
20250604 14:08,335.0,335.0,335.0,335.0,1
20250604 14:09,333.25,335.05,333.25,335.05,5
20250604 14:10,331.0,331.0,330.35,331.0,14
20250604 14:11,331.0,331.0,329.2,329.2,2
20250604 14:15,330.0,330.0,330.0,330.0,1
20250604 14:16,329.5,330.25,329.4,329.4,6
20250604 14:18,328.0,328.55,328.0,328.55,3
20250604 14:22,326.65,326.65,326.2,326.2,3
20250604 14:23,325.7,325.7,325.7,325.7,5
20250604 14:27,327.3,327.5,327.3,327.5,5
20250604 14:30,325.2,325.95,325.2,325.95,3
20250604 14:31,326.2,326.2,326.2,326.2,1
20250604 14:35,327.9,327.9,327.9,327.9,1
20250604 14:36,325.95,325.95,324.5,324.5,2
20250604 14:38,325.6,325.65,325.6,325.65,5
20250604 14:39,324.0,324.0,324.0,324.0,1
20250604 14:43,324.0,324.0,324.0,324.0,1
20250604 14:45,322.85,322.85,322.85,322.85,1
20250604 14:46,323.3,323.3,322.75,322.75,4
20250604 14:47,322.75,322.75,322.75,322.75,2
20250604 14:50,323.3,323.35,323.3,323.35,5
20250604 14:51,324.0,324.0,324.0,324.0,1
20250604 14:55,324.45,325.65,324.45,324.45,4
20250604 14:56,325.0,329.05,325.0,326.65,10
20250604 14:57,329.25,330.3,328.05,330.0,16
20250604 14:58,329.65,329.8,329.2,329.8,32
20250604 14:59,330.95,330.95,329.65,329.65,37
20250604 15:00,332.05,332.05,329.0,329.15,24
20250604 15:01,331.15,331.15,331.15,331.15,4
20250604 15:02,331.15,332.5,331.15,332.5,7
20250604 15:03,332.1,332.6,330.65,330.75,32
